X,Y,OBJECTID,AREASYMBOL,SPATIALVER,FEATSYM,FEATKEY,Rowid_,FEATSYM_1,FEAT_NAME,FEAT_DESC
-71.826160826,41.341229142,2578,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.7870079479999,41.344454834,2579,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.647741949,41.362192452,2580,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.717793876,41.361064749,2581,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.654201378,41.364208132,2582,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.654554257,41.3662486220001,2583,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.6573368809999,41.374316036,2584,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.716599624,41.373341053,2585,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.6857626,41.3708191050001,2586,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.6298700529999,41.37379552,2587,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.624704623,41.3726472,2588,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.771848438,41.3747914580001,2589,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.656979645,41.3772153370001,2590,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.5729515639999,41.382007774,2591,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.616411902,41.381931331,2592,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.722242153,41.380834307,2593,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.729043398,41.383663368,2594,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.733168635,41.3847092620001,2595,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.5756329339999,41.387487192,2596,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.7214202979999,41.4370326700001,2597,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.647385248,41.5083521130001,2598,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.565894839,41.150819616,2599,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.576801373,41.151239382,2600,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.565456129,41.156697342,2601,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.5719133819999,41.1563672630001,2602,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.556575502,41.1579529520001,2603,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.5491177869999,41.1586302100001,2604,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.5468427719999,41.158712016,2605,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.5471840829999,41.159219122,2606,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.54944904,41.160055469,2607,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.5903751929999,41.1812754320001,2608,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.607042441,41.1734926660001,2609,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.6054959799999,41.172669897,2610,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.5753343709999,41.1717027940001,2611,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.584990158,41.1636953930001,2612,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.583570263,41.1641562310001,2613,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.587595923,41.165967392,2614,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.6025212439999,41.1697058890001,2615,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.560776178,41.2041000250001,2616,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.565469709,41.194059845,2617,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.55769147,41.210931612,2618,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.5680469759999,41.2128314550001,2619,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.594670585,41.1823020460001,2620,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.729948307,41.4197414280001,2621,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.790571765,41.4188626700001,2622,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.772122694,41.419257121,2623,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.623656717,41.530471574,2624,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.717531858,41.517250797,2625,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.6890422719999,41.512441595,2626,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.622736048,41.5695029140001,2627,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.549110916,41.54781172,2628,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.705769365,41.46620584,2629,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.646039249,41.4617632640001,2630,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.6586171339999,41.45746452,2631,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.577692704,41.474534938,2632,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.6300594859999,41.469926232,2633,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.725737406,41.480168249,2634,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.7261502969999,41.4795865450001,2635,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.665106908,41.4769412150001,2636,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.726186341,41.479085307,2637,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.7290076899999,41.4770024040001,2638,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.5159750719999,41.478597144,2639,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.6654946529999,41.4757313710001,2640,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.515164038,41.4807310090001,2641,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.6674766369999,41.4941801090001,2642,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.657062122,41.4870890180001,2643,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.58662731,41.5036801590001,2644,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.589289067,41.5027051760001,2645,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.643602964,41.509689984,2646,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.5604194429999,41.5069742470001,2647,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.5961473099999,41.505595256,2648,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.567286402,41.604986361,2649,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.768537754,41.592345445,2650,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.5776628639999,41.584799049,2651,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.781571782,41.5771448620001,2652,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.776181546,41.6042536150001,2653,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.712479306,41.511876268,2654,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.5921945709999,41.182865645,2655,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.5941556,41.1878676310001,2656,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.566813999,41.191954982,2657,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.5665544949999,41.1974228340001,2658,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.5658165519999,41.1983949670001,2659,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.564098094,41.1992727190001,2660,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.565433331,41.1997354,2661,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.5639854409999,41.2001290150001,2662,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.5711390609999,41.200550288,2663,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.560142003,41.2097122120001,2664,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.561453101,41.209939697,2665,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.562325992,41.207911779,2666,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.573469732,41.20867822,2667,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.570069697,41.2039607180001,2668,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.562815159,41.2050907660001,2669,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.5730451049999,41.1712694500001,2670,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.5652024949999,41.167132646,2671,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.5661276879999,41.167253343,2672,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.563545559,41.1673931540001,2673,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.586608869,41.1682916940001,2674,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.587482264,41.171732132,2675,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.600433311,41.171454521,2676,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.5719009759999,41.172235883,2677,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.579966713,41.17535546,2678,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.6056438379999,41.174978106,2679,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.6033072979999,41.176651303,2680,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.604843869,41.1811285790001,2681,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.586526727,41.1807123340001,2682,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.604232157,41.17993332,2683,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.5650417269999,41.1601381130001,2684,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.5514192919999,41.1606859550001,2685,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.5515948079999,41.1611617120001,2686,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.558067818,41.159608545,2687,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.5596929009999,41.1584156330001,2688,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.5479931039999,41.1638808010001,2689,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.556779016,41.161690778,2690,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.556173842,41.1621189260001,2691,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.559606232,41.1611100800001,2692,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.550060921,41.161749786,2693,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.571035292,41.1565048950001,2694,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.560058184,41.157929315,2695,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.5819319349999,41.157404775,2696,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.564868727,41.1571514730001,2697,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.576335506,41.1572121580001,2698,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.5717692119999,41.1574071220001,2699,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.6116736119999,41.15651797,2700,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.5641780569999,41.156140113,2701,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.572952903,41.15411119,2702,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.547740306,41.154914847,2703,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.554736345,41.1528465280001,2704,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.6046769,41.1519989500001,2705,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.5714089589999,41.153147103,2706,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.5990700789999,41.1527690790001,2707,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.573566628,41.1536565550001,2708,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.547669227,41.1542684340001,2709,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.568670255,41.150834871,2710,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.5759080289999,41.151130585,2711,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.560493875,41.1541846150001,2712,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.561073735,41.154257537,2713,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.592151486,41.147620411,2714,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.586727222,41.149658387,2715,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.565384213,41.150766811,2716,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.559979926,41.4317130480001,2717,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.519582304,41.4107918350001,2718,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.7398151479999,41.3837840670001,2719,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.5657862099999,41.3887468240001,2720,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.787603734,41.3821536190001,2721,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.666088596,41.385243357,2722,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.5591316489999,41.387764969,2723,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.527588366,41.388535098,2724,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.6728289869999,41.382141716,2725,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.6696443659999,41.383364134,2726,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.667451996,41.383577035,2727,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.655940792,41.381209314,2728,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.67143843,41.383988921,2729,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.662516898,41.3844571340001,2730,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.6667750729999,41.384961725,2731,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.592588687,41.382322598,2732,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.5934528609999,41.3818123090001,2733,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.622738396,41.3812872670001,2734,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.659344013,41.3787799030001,2735,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.6588204779999,41.379053153,2736,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.6415465489999,41.3795911030001,2737,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.58492746,41.3814775340001,2738,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.591361577,41.379630331,2739,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.56696722,41.380330891,2740,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.658604225,41.3785267700001,2741,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.732754569,41.374540504,2742,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.6788508819999,41.375651944,2743,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.5742883089999,41.3777444030001,2744,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.5751043719999,41.3777891620001,2745,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.650810899,41.372618533,2746,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.6262205739999,41.3732144860001,2747,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.766804712,41.3701007760001,2748,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.626807808,41.373552278,2749,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
